track	t_best	t0	t1	bbox	score	lat	lon	alt
66	76.1	76.1	76.1	352,459,9,8	186.6	39.4912258	73.5950084	4792.0
67	52.1	46.0	52.1	1867,83,15,6	186.1	39.4876975	73.5935793	4936.7
68	30.0	25.0	30.0	1857,277,8,10	183.3	39.4845103	73.5930512	5020.5
69	33.0	33.0	33.0	1713,1042,10,13	183.3	39.4848591	73.5930933	5019.7
70	7.0	6.0	12.0	1853,913,10,14	182.4	39.4824658	73.5929771	5088.4
71	7.0	5.0	9.0	1889,290,4,14	177.5	39.4824658	73.5929771	5088.4
72	29.0	26.0	33.0	1825,347,8,10	176.9	39.4844144	73.5930412	5024.2
73	18.0	18.0	18.0	492,547,10,9	176.8	39.4829806	73.5929803	5068.0
74	25.0	25.0	25.0	1793,175,24,4	176.5	39.4838724	73.5930024	5048.5
75	22.0	19.0	23.0	828,481,11,8	176.4	39.4834505	73.5929967	5063.3
76	34.0	24.0	34.0	1851,758,7,11	176.2	39.4849918	73.5931109	5019.8
77	5.0	4.0	5.0	1819,327,4,18	172.5	39.4824656	73.5929772	5088.4
78	12.0	8.0	14.0	1827,729,6,8	172.4	39.4824756	73.5929769	5088.4
79	28.0	28.0	32.0	1853,441,6,8	171.7	39.4843061	73.5930290	5030.2
80	76.1	75.1	76.1	1223,569,12,8	171.3	39.4912258	73.5950084	4792.0
81	15.0	12.0	15.0	1897,325,6,10	171.2	39.4826709	73.5929785	5085.2
82	61.1	59.1	61.1	1870,29,11,8	169.6	39.4890433	73.5939998	4882.6
83	30.0	30.0	35.0	1321,755,12,6	168.1	39.4845103	73.5930512	5020.5
84	12.0	8.0	12.0	1799,263,10,9	165.1	39.4824756	73.5929769	5088.4
85	80.1	76.1	80.1	1081,973,8,11	164.6	39.4917710	73.5953094	4768.5
86	0.0	0.0	0.0	1837,1063,10,10	163.7	39.4824651	73.5929772	5088.4
87	34.0	34.0	35.0	1822,959,9,8	161.5	39.4849918	73.5931109	5019.8
88	13.0	10.0	16.0	1649,601,8,8	160.7	39.4825155	73.5929772	5088.4
89	26.0	26.0	31.0	1751,307,6,9	160.5	39.4840217	73.5930052	5042.4
90	0.0	0.0	3.0	1883,513,12,8	159.3	39.4824651	73.5929772	5088.4
91	4.0	4.0	4.0	1629,105,12,7	158.9	39.4824654	73.5929773	5088.4
92	5.0	5.0	5.0	1643,129,9,10	157.4	39.4824656	73.5929772	5088.4
93	59.1	58.1	59.1	1308,908,9,12	156.7	39.4887497	73.5939026	4894.6
