track	t_best	t0	t1	bbox	score	lat	lon	alt
1050	31.0	30.0	31.0	961,327,8,2	40.8			
1051	39.0	39.0	39.0	1647,385,2,8	40.8			
1052	106.0	106.0	106.0	187,477,4,4	40.8			
1053	0.0	0.0	4.0	1461,979,4,4	40.7			
1054	21.0	21.0	21.0	1593,517,4,4	40.6			
1055	3.0	2.0	5.0	1261,977,4,4	40.5			
1056	40.0	40.0	40.0	1835,25,2,8	40.4			
1057	57.0	57.0	57.0	895,825,2,8	40.4			
1058	74.0	74.0	74.0	319,632,4,3	40.2			
1059	131.0	131.0	131.0	1285,237,4,4	40.1			
1060	13.0	13.0	13.0	1853,3,4,4	40.0			
1061	35.0	34.0	38.0	1367,463,4,8	40.0			
1062	120.0	120.0	120.0	745,1064,4,3	39.8			
1063	16.0	16.0	16.0	1133,597,4,3	39.7			
1064	128.0	128.0	128.0	21,379,2,6	39.7			
1065	79.0	79.0	79.0	55,987,4,6	39.6			
1066	74.0	74.0	74.0	1911,217,3,4	39.5			
1067	142.0	142.0	142.0	61,9,2,7	39.5			
1068	8.0	8.0	8.0	7,221,4,4	39.4			
1069	21.0	21.0	21.0	605,1065,3,5	39.4			
1070	15.0	15.0	15.0	67,171,2,6	39.1			
1071	74.0	74.0	74.0	1359,568,2,5	39.1			
1072	24.0	24.0	24.0	1917,995,3,4	39.0			
1073	100.0	100.0	100.0	1655,487,4,3	39.0			
1074	68.0	68.0	68.0	1818,229,6,3	38.9			
1075	123.0	123.0	123.0	184,1001,7,2	38.9			
1076	142.0	142.0	142.0	294,35,3,6	38.7			
1077	46.0	46.0	46.0	219,193,6,6	38.5			
1078	128.0	128.0	128.0	1269,13,2,6	38.4			
1079	104.0	104.0	104.0	455,399,4,4	38.2			
1080	123.0	123.0	123.0	227,249,4,3	38.2			
1081	87.0	86.0	87.0	133,497,8,2	38.0			
1082	2.0	2.0	2.0	1861,316,4,3	37.8			
1083	83.0	83.0	83.0	257,941,4,4	37.8			
1084	16.0	16.0	16.0	1709,451,4,4	37.7			
1085	101.0	101.0	101.0	1635,357,6,4	37.5			
1086	71.0	71.0	71.0	1055,69,8,2	37.3			
1087	76.0	76.0	76.0	109,725,4,4	37.3			
1088	88.0	86.0	88.0	6,1077,11,3	37.3			
1089	9.0	9.0	9.0	489,355,4,4	37.1			
1090	86.0	86.0	86.0	978,821,7,2	36.6			
1091	145.0	145.0	145.0	1209,466,3,6	36.6			
1092	23.0	23.0	23.0	183,565,2,7	36.5			
1093	42.0	42.0	42.0	1677,561,4,4	36.5			
1094	9.0	9.0	9.0	1916,909,4,3	36.2			
1095	18.0	18.0	18.0	315,65,4,4	36.2			
1096	22.0	22.0	22.0	309,298,6,5	36.2			
1097	1.0	1.0	1.0	1833,0,4,5	36.1			
1098	27.0	27.0	27.0	297,901,3,4	36.1			
1099	36.0	36.0	36.0	1247,129,5,4	36.1			
1100	120.0	119.0	120.0	1820,185,3,4	36.1			
1101	17.0	17.0	17.0	1757,533,4,4	36.0			
1102	35.0	34.0	35.0	1453,671,4,6	35.9			
1103	18.0	18.0	18.0	1523,53,6,4	35.7			
1104	71.0	71.0	71.0	659,527,5,4	35.6			
1105	5.0	5.0	5.0	107,819,4,4	35.5			
1106	98.0	98.0	98.0	1339,397,4,4	35.5			
1107	13.0	13.0	13.0	1895,209,2,6	35.4			
1108	37.0	37.0	37.0	1649,125,3,4	35.4			
1109	88.0	88.0	88.0	1297,747,2,6	35.4			
1110	14.0	14.0	14.0	743,27,4,4	35.3			
1111	31.0	31.0	31.0	1888,855,3,4	35.3			
1112	31.0	31.0	31.0	1721,917,4,4	35.1			
1113	71.0	71.0	71.0	921,243,8,2	35.1			
1114	76.0	76.0	76.0	635,497,4,6	35.1			
1115	25.0	25.0	25.0	217,1075,2,5	34.8			
1116	35.0	35.0	37.0	1145,625,4,6	34.8			
1117	102.0	102.0	102.0	111,961,7,3	34.8			
1118	10.0	10.0	10.0	481,114,2,7	34.7			
1119	16.0	16.0	16.0	1737,561,5,4	34.5			
1120	31.0	31.0	31.0	223,1019,4,4	34.5			
1121	72.0	72.0	72.0	1001,791,2,5	34.5			
1122	78.0	78.0	78.0	1161,325,6,2	34.4			
1123	36.0	36.0	39.0	817,401,8,2	34.3			
1124	88.0	88.0	88.0	1471,631,2,6	34.3			
1125	10.0	10.0	10.0	102,13,3,4	34.2			
1126	145.0	145.0	145.0	1667,578,6,4	34.2			
1127	16.0	16.0	17.0	1379,1077,3,3	33.9			
1128	26.0	26.0	26.0	253,211,4,4	33.9			
1129	39.0	39.0	39.0	102,1075,4,5	33.9			
1130	3.0	3.0	3.0	1838,301,3,4	33.7			
1131	3.0	3.0	3.0	1879,249,3,3	33.4			
1132	40.0	40.0	40.0	1315,366,4,3	33.4			
