DJI_20260813183004_0001_Z_03m40s.jpg	61	1683,958,4,4	11	28,32,33	41.1
DJI_20260813183004_0001_Z_03m40s.jpg	62	1489,97,2,6	12	5,10,14	40.2
DJI_20260813183004_0001_Z_03m40s.jpg	63	426,746,3,4	11	91,73,78	39.3
DJI_20260813183004_0001_Z_03m40s.jpg	64	9,185,3,4	11	169,146,141	37.1
DJI_20260813183004_0001_Z_03m40s.jpg	65	897,128,5,2	10	42,22,17	36.9
DJI_20260813183004_0001_Z_03m40s.jpg	66	219,447,5,2	10	109,93,102	36.9
DJI_20260813183004_0001_Z_03m40s.jpg	67	865,120,3,4	10	57,38,32	34.7
DJI_20260813183004_0001_Z_03m40s.jpg	68	1068,101,3,4	10	221,213,199	34.0
DJI_20260813183004_0001_Z_03m40s.jpg	69	85,253,3,4	10	173,149,145	34.0
DJI_20260813183004_0001_Z_03m40s.jpg	70	189,338,4,3	11	118,96,88	34.0
DJI_20260813183004_0001_Z_03m40s.jpg	71	785,181,5,4	10	35,17,15	33.2
DJI_20260813183004_0001_Z_03m40s.jpg	72	527,209,2,4	8	37,32,21	33.1
DJI_20260813183004_0001_Z_03m40s.jpg	73	1522,250,3,3	8	210,210,180	32.9
DJI_20260813183004_0001_Z_03m40s.jpg	74	1676,941,4,3	10	35,38,39	31.3
DJI_20260813183004_0001_Z_03m40s.jpg	75	347,568,4,3	9	165,143,142	31.2
DJI_20260813183004_0001_Z_03m40s.jpg	76	869,146,3,3	9	35,15,14	29.6
DJI_20260813183004_0001_Z_03m40s.jpg	77	159,423,2,4	8	95,81,91	29.1
DJI_20260813183004_0001_Z_03m40s.jpg	78	357,241,4,3	10	180,157,153	28.8
DJI_20260813183004_0001_Z_03m40s.jpg	79	1018,120,3,3	8	28,15,21	28.7
DJI_20260813183004_0001_Z_03m40s.jpg	80	27,567,3,3	7	103,85,91	28.4
